Site,Last seen,Available,is italian?,Comments,Screenshot,SECTOR ATTACKED,ATTACK GOAL
https://bio.site/PagoPA2,2025-10-17 07:44:22,S,s,PAGO PA - Tecnologia -(furto dati ),668.png,GOVERNMENT,BANKING DATA THEFT
https://support.recovery-accounts1.us/aU3V1/?jCQ0zBYuE8n1EJI6FSiU78XOso4vLEVHLQq626socMvUuHQKiuEJtIymWKyB0Oa4pTjuLyrKTKi2zhWQdceTsEireHISSIETt6nvbBW6yWGZhTjUXKDjWK8ExJ6eaTx3sDTrrX4DCTMuUZYuZZqEUtotkowrOT8VRECB1dC7Xc,2025-10-17 14:15:12,S,s,Icloud – tecnologia – (furto account per login ),669.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://store.workshopvotecreate.com/sharedfiles/filesdetails/aug_poseidon,2025-10-17 14:15:16,S,s,Steam-intrattenimento-(furto account per login),670.png,ENTERTAINMENT,BANKING DATA THEFT
http://support.recovery-accounts1.us/bcZQ4/,2025-10-17 14:15:16,S,s,Icloud – tecnologia – (furto account per login ),671.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://support.recovery-accounts1.us/?i=bcZQ4,2025-10-17 14:15:20,S,s,Icloud – tecnologia – (furto account per login ),672.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://dismembernnew.com/captcha,2025-10-20 07:17:34,S,s,disney - intrattenimento - (furto account per login + furto cc),673.png,ENTERTAINMENT,BANKING DATA THEFT
https://interface-git-judo-verylow-uniswap.vercel.app/,2025-10-20 07:18:50,S,s,Uniswap Furto portafoglio criptovalute,674.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://phuctradanso.io.vn/fof/jjj/kop/auto/web/authen.php?web/auth/ar...,2025-10-20 15:17:38,S,s,webmail aruba - posta elettronica - (furto account per login),675.png,EMAIL SERVICES,ACCOUNT THEFT
https://cuinzoun.tempurl.host/wp-admin/dianoziu/roglisouir/home.php?ne...,2025-10-20 15:17:57,S,s,Dhl – spedizione – (furto dati e cc),676.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://divise.audesworld.com/stg/,2025-10-20 15:18:02,S,s,Fastweb + Vodafone - tecnlogia - (furto account per login),677.png,TELECOMMUNICATIONS,ACCOUNT THEFT
https://divise.audesworld.com/stg/private-access/private_login?back=https%253A%252F%252Fdivise.audesworld.com%252Fstg%252F,2025-10-20 15:18:06,S,s,Fastweb + Vodafone - tecnlogia - (furto account per login),678.png,TELECOMMUNICATIONS,ACCOUNT THEFT
https://app-seguros-727cad1a-1283c679.azurewebsites.net,2025-10-20 15:18:28,S,s,Microsoft accoun generico - posta elettronica - ( furto account per login),679.png,EMAIL SERVICES,ACCOUNT THEFT
https://apple-icloud-login.com/,2025-10-22 06:45:53,S,s,Icloud - tecnlogia - (furto account per login,680.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://vaultstamford.com/home,2025-10-22 06:46:16,S,s,Sito bancario non legittimo Caveau Stamford–bancario- (furto dati personali),681.png,BANKING/FINANCE,DATA THEFT
https://webflow.preproduction.io/de/track/track.php,2025-10-23 07:21:35,S,s,Dhl – spedizione – (furto dati e cc),682.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://updateeluiss.weebly.com/,2025-10-23 12:12:21,S,s,LUISS - istruzione - (furto account per login),683.png,EDUCATION,ACCOUNT THEFT
https://updateluiss.weebly.com/,2025-10-23 12:12:21,S,s,LUISS E SPALLANZANI raccolta fondi covid 19 - istruzione - (furto account per login),684.png,EDUCATION,ACCOUNT THEFT
https://futurediarry.com/wp-includes/css/up/bt/,2025-10-24 06:03:45,S,s,Brt - spedizione - ( furto cc ),685.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://futurediarry.com/wp-includes/css/up/bt,2025-10-24 06:03:45,S,s,Brt - spedizione - ( furto cc ),686.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://account.comunicazioni-sicure.it/app/707622/690373/1364505/?rid=l9WPSkS,2025-10-27 05:48:21,S,s,Microsoft accoun generico - posta elettronica - ( furto account per login),687.png,EMAIL SERVICES,ACCOUNT THEFT
https://login.workshopmodcontent.com/openid/login/openidmodecheckid_setup_http3A2Fspecsopenid2Fauth2F20openid/nssreg=http3A2Fopenidnet3Fextensions1openi=optional,2025-10-27 05:48:26,S,s,Steam-intrattenimento-(furto account per login),688.png,ENTERTAINMENT,ACCOUNT THEFT
http://ptt.zzoomm.de,2025-10-27 06:12:08,S,s,Zzoomm - TECNOLOGIA / DIGITALE -fornitore britannico che costruisce la fibra ottica (furto account per login),689.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://accountz.tiscaili.it.com/italian.html,2025-10-27 06:12:08,S,s,Tiscali – servizi di posta elettronica - furto account per login,690.png,EDUCATION,ACCOUNT THEFT
https://m3ilunifiitroundcube.weebly.com,2025-10-27 06:12:29,S,s,Università Degli Studi Di Firenze – istruziomne – (furto account per login),691.png,EDUCATION,ACCOUNT THEFT
http://seamotionborabora.com/arubapanel/arubapanel/web/login.php...,2025-10-27 06:13:27,S,s,Web Mail Aruba rinnova servizio – posta elettronica – (furto accouynt per login),692.png,EMAIL SERVICES,ACCOUNT THEFT
http://discord.dmurz.su/login,2025-10-27 13:23:40,S,s,Discord – tecnlogia digitale – ( furto account per login),693.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://lexiblazexx.de/fascicolosanitario/pages/step-one.php,2025-10-27 13:23:40,S,s,FSE MInistero Della Salute - istutuzione - (furto dati e cc ),694.png,GOVERNMENT,BANKING DATA THEFT
https://lexiblazexx.de/fascicolosanitario/pages/loading.php,2025-10-27 13:23:40,S,s,FSE MInistero Della Salute - istutuzione - (furto dati e cc ),695.png,GOVERNMENT,BANKING DATA THEFT
https://autostiade.com/pay/,2025-10-27 13:23:44,S,s,Autostrade Per L’italia - trasporti - (furto cc),696.png,TRANSPORT,BANKING DATA THEFT
https://boatrustsavings.com/,2025-10-28 05:43:38,S,s,Sito bancario non legittimo Risparmio fiduciario della Bank of America - Bancario - furto dati,697.png,BANKING/FINANCE,DATA THEFT
http://217-154-167-160.cprapid.com/usps/update.php?x82tqpf6vp44ag5z0pze,2025-10-28 14:13:51,S,s,USPS – spedizioni – ( furto cc e dati personali ),698.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://antifrodi.it/?rid=wFQExst,2025-10-28 14:13:57,S,s,Microsoft (accedi),699.png,EMAIL SERVICES,ACCOUNT THEFT
https://postfinance-preprod.app-wallee.com/user/login,2025-10-29 05:48:44,S,s,PostFinance – Bancario/finanziario – ( furto account per login),700.png,BANKING/FINANCE,ACCOUNT THEFT
https://motozizzazionecivile.tranfstatut.com/,2025-10-30 12:10:49,S,s,Ministero delle Infrastrutture e dei Trasporti. - istituzione - ( furto dati ),701.png,GOVERNMENT,BANKING DATA THEFT
https://helpdesk-tiscali.weebly.com/,2025-10-30 06:29:47,S,s,Tiscali – posta elettronica – ( furto account per login),702.png,EMAIL SERVICES,ACCOUNT THEFT
https://nextfixsavserv.com/captcha,2025-10-30 12:10:43,S,s,Netflix - intrattenimento - ( furto cc e account pe rlogin),703.png,ENTERTAINMENT,BANKING DATA THEFT
https://banca-valsabbina.com/App2f2c9d0/access.php?verify=QR7VD5VYQR7V...,2025-10-30 12:10:47,S,s,Banca Valsabbina - Bnacario - (furto acount per login),704.png,BANKING/FINANCE,ACCOUNT THEFT
https://banca-valsabbina.com,2025-10-30 12:10:49,S,s,Banca Valsabbina - Bnacario - (furto acount per login),705.png,BANKING/FINANCE,ACCOUNT THEFT
https://bio.site/PagoPA,2025-10-31 06:15:43,S,s,Pago pa – tecnlogia/digitale – furto dati e furto dati carta di credito),706.png,GOVERNMENT,BANKING DATA THEFT
https://bancocuscatlan.canjear-ahora.com/,2025-11-03 05:45:24,S,s,Banco Cuscatlán – Bancario/Finanziario (furto account per login,707.png,BANKING/FINANCE,ACCOUNT THEFT
https://196-251-84-167.cprapid.com/de/update.php?dcv5moxa4jq0lqei764j...,2025-11-03 05:45:44,S,s,Dpd – Spedione/Logistica ( furto dati e furto dati carta di credito),708.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://tahakommst.ticom.group/login?redirect-to=%2F...,2025-11-03 05:45:51,S,s,Tahakom – Tecnologia/Sicurezza ( furto account per login),709.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://196-251-84-167.cprapid.com/de/kasse.php,2025-11-04 08:30:17,S,s,Dpd - spedizione/Logistica - (furto acount dati carta di credito),710.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://vaultmulticenterhub.cptext.ro/ValidationChain_Completed.html?lang=it,2025-11-04 13:05:06,S,s,Microsoft Account – Servizi Di Posta Elettronica – (furto accont per login),711.png,EMAIL SERVICES,ACCOUNT THEFT
https://www.bancaditalia-antiriciclaggio.com/,2025-11-04 13:05:06,S,s,Banca D’Italia – Bancario/Finanziario ( furto dati),712.png,BANKING/FINANCE,DATA THEFT
https://userservicenetfiixsav.com/captcha,2025-11-05 06:24:01,S,s,Netflix – intrattenimento – (furto dati + login + furto dati della Carta Di Credito),713.png,ENTERTAINMENT,BANKING DATA THEFT
https://196-251-87-196.cprapid.com/info/update.php?vh3hkqd3arafngqwup1...,2025-11-05 06:24:08,S,s,Dpd - Spedione/Logistica - (furto account per login),714.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://196-251-66-103.cprapid.com/ch/update.php?5oyr0tueo4yzriqg4waq...,2025-11-05 06:24:20,S,s,Dpd - Spedione/Logistica - (furto account per login),715.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://seamotionborabora.com/arubapanel/arubapanel/web/login.php...,2025-11-05 06:24:30,S,s,Web Mail Aruba – Servizi Di Posta Elettronica – (furto accaount per login e furto dati carta di credito),716.png,EMAIL SERVICES,ACCOUNT THEFT
https://196-251-118-103.cprapid.com/app/kasse.php?ailnen5umfuy5e7t4m2m,2025-11-10 15:18:30,S,s,DPD(richiesta pagamento tassa importazione),717.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://cs-gruppo.it,2025-11-11 08:52:16,S,s,CSB GRUPPO BANCA – sito bancario non legittimo – (furto dati) pagina clonata dal sito https://www.compass.it/,718.png,BANKING/FINANCE,ACCOUNT THEFT
https://rabenburg.online/tracking,2025-11-11 08:52:25,S,s,DHL – spedizioni/logistica – (furto dati e furto dati carta di credito),719.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://inoxcap.com.br/atss/dgggh/port/short/arubaaufix/web/authen.php...,2025-11-11 08:52:29,S,s,Web Mail Aruba - serrvizi di posta elettronica - (furto account per login),519.png,EMAIL SERVICES,ACCOUNT THEFT
https://cs-gruppo.it/,2025-11-11 08:52:44,S,s,CSB GRUPPO BANCA – sito bancario non legittimo – (furto dati) pagina clonata dal sito https://www.compass.it/,721.png,EMAIL SERVICES,BANKING DATA THEFT
https://climbwest.com.au/arabba/wait.html,2025-11-11 08:52:46,S,s,Aruba - servizi di posta eletrronica - ( furto dati carta di fredito),375.png,EMAIL SERVICES,BANKING DATA THEFT
https://climbwest.com.au/arabba/verif.html,2025-11-11 08:52:46,S,s,Aruba - servizi di posta eletrronica - ( furto dati carta di fredito),723.png,EMAIL SERVICES,BANKING DATA THEFT
http://lsquote.com,2025-11-11 08:52:48,S,s,BNP PARIBAS – bancario/finanziario ( furto account per login),724.png,BANKING/FINANCE,ACCOUNT THEFT
https://rabenburg.online/tracking/,2025-11-11 08:53:00,S,s,DHL – spedizioni/logistica – (furto dati e furto dati carta di credito),725.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://deligo.vn/krips/krrid/unwe/opop/arubaaufix/web/authen.php...,2025-11-11 12:10:20,S,s,Web Mail Aruba - serrvizi di posta elettronica - (furto account per login),726.png,EMAIL SERVICES,BANKING DATA THEFT
https://workstation-support.com/e3c26ddcc1de0d46ded12c8b6328969307004247,2025-11-11 14:23:26,S,s,Accenture - tecnologia/digitale (furto account per login),727.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://frivox.ru.com/4CC1FF25C16A98FA03/4D4CC1FF25C39E8A50FD27CE16A98FA039E8A50FD27CEconfirm-smart-login/cms/incorrect_password.htm,2025-11-11 14:23:50,S,s,Aruba - servizi di posta elettronica ( furto account per login),"902,png",EMAIL SERVICES,ACCOUNT THEFT
https://outletgymsharks.top,2025-11-12 10:14:00,S,s,GIMSHARK - abbigliamento – (furto carta di credito),729.png,E-COMMERCE,BANKING DATA THEFT
https://tk.eroquin.org,2025-11-12 10:14:01,S,s,Hype – Bancario/finanziario (furto account per login),730.png,BANKING/FINANCE,ACCOUNT THEFT
https://tk.eroquin.org,2025-11-13 09:08:17,S,s,Hype - bancario/ finanziario - (furto acount per login),731.png,BANKING/FINANCE,ACCOUNT THEFT
https://divise.audesworld.com/login,2025-11-13 09:08:41,S,s,Vodafone + Fastweb - teclogia /digitale - ( furto account per login),732.png,TELECOMMUNICATIONS,ACCOUNT THEFT
https://217-154-167-160.cprapid.com/usps/kasse.php?,2025-11-13 14:32:25,S,s,Usps.com- logistica – (furto dati e furto dei dati della carta di credito),733.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://widiba.io/login/,2025-11-14 08:37:29,S,s,Widiba – bancario/finanziario – ( furto account per login),734.png,BANKING/FINANCE,ACCOUNT THEFT
https://widiba.io/longpoll/action.php,2025-11-14 08:37:31,S,s,Widiba – bancario/finanziario – ( furto account per login),735.png,BANKING/FINANCE,ACCOUNT THEFT
https://widiba.io/,2025-11-14 08:37:40,S,s,Widiba – bancario/finanziario – ( furto account per login),736.png,BANKING/FINANCE,ACCOUNT THEFT
https://widiba.io/login,2025-11-14 08:37:48,S,s,Widiba – bancario/finanziario – ( furto account per login),737.png,BANKING/FINANCE,ACCOUNT THEFT
https://vault.euqa.bitwarden.pw/#/login,2025-11-14 08:37:49,S,s,Bitwarden – teclogia/digitale – (furto accunt per login),738.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://thepeoplecreditunion.com/home,2025-11-17 07:38:50,S,s,Sito bancario non legittimo La cooperativa di credito popolare – Bancario/Finanziario (furto dati),739.png,BANKING/FINANCE,DATA THEFT
https://welcomed-guardrails.weebly.com/,2025-11-17 07:39:21,S,s,Tiscali Web Mail – servizi di posta elettronica – (furto account per login),740.png,EMAIL SERVICES,ACCOUNT THEFT
https://mail-supporto-tiscali.weebly.com/,2025-11-17 07:39:23,S,s,Tiscali Web Mail – servizi di posta elettronica – (furto account per login),741.png,EMAIL SERVICES,ACCOUNT THEFT
https://miguelcarloslima.com/it/index.php,2025-11-17 07:39:23,S,s,Aruba - servizi di posta elettronica ( furto cc),742.png,EMAIL SERVICES,BANKING DATA THEFT
https://agenziaentrateitcdn.blob.core.windows.net/syscdn/webm.html...,2025-11-19 08:49:13,S,s,Webmail Aruba - serzio di posta elettronica - (furto account per login),743.png,EMAIL SERVICES,ACCOUNT THEFT
https://217-154-167-160.cprapid.com/ch/update.php,2025-11-19 15:04:28,S,s,dpd - spedione/logistica,744.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://arubawebhostingcdn.blob.core.windows.net/manage/index.html...,2025-11-19 15:07:48,S,s,Webmail Aruba - serzio di posta elettronica - (furto account per login),745.png,EMAIL SERVICES,ACCOUNT THEFT
https://climbwest.com.au/okti/servicio.html,2025-11-19 15:07:49,S,s,Webmail Aruba - serzio di posta elettronica - (furto account per login),746.png,EMAIL SERVICES,ACCOUNT THEFT
https://support-nfliix.com/captcha,2025-11-20 09:00:49,S,s,Netflix - intyrattenimento - (furto account + furto dati + furto cc),747.png,ENTERTAINMENT,BANKING DATA THEFT
https://webmail.amdel.pl/,2025-11-20 14:27:53,S,s,Webmail aruba - servizi di posta elettronica ( furto account pe login),748.png,EMAIL SERVICES,ACCOUNT THEFT
https://enel-rimborso.replit.app/bancodesio/,2025-11-20 14:27:53,S,s,Enel – energia – (furto dati della carta di credito),749.png,ENERGY,BANKING DATA THEFT
https://relivraisoncolis-ch.com/captcha.php,2025-11-20 14:27:54,S,s,La Posta Svizzera - bancario/finanziario - (firto dati carta di credito e furto dati),750.png,BANKING/FINANCE,BANKING DATA THEFT
https://arubabuckets3cdn.blob.core.windows.net/managehosting/webm.html...,2025-11-20 14:28:12,S,s,Webmail aruba - servizi di posta elettronica ( furto account pe login),751.png,EMAIL SERVICES,ACCOUNT THEFT
https://enel-rimborso.replit.app/montepaschi/,2025-11-20 14:28:13,S,s,Enel – energia – (furto dati della carta di credito),752.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/bnl,2025-11-20 14:28:19,S,s,Enel – energia – (furto dati della carta di credito),753.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/bnl/,2025-11-20 14:28:24,S,s,Enel – energia – (furto dati della carta di credito),754.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/,2025-11-20 14:28:24,S,s,Enel – energia – (furto dati della carta di credito),755.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/bper/,2025-11-20 14:28:26,S,s,Enel – energia – (furto dati della carta di credito),756.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/agricole/,2025-11-20 14:28:27,S,s,Enel – energia – (furto dati della carta di credito),757.png,ENERGY,BANKING DATA THEFT
https://enel-rimborso.replit.app/credem/,2025-11-20 14:28:29,S,s,Enel – energia – (furto dati della carta di credito),758.png,ENERGY,BANKING DATA THEFT
http://151-115-55-229.cprapid.com/de,2025-11-21 08:46:00,S,s,Dpd - spedizioni/logistica - (furto cc),759.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://151-115-111-112.cprapid.com,2025-11-21 08:46:08,S,s,Dpd - spedizioni/logistica - (furto cc),760.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://151-115-55-229.cprapid.com/de/update.php?8d9zvxpkkm08vyi7i7mp,2025-11-21 08:46:10,S,s,Dpd - spedizioni/logistica - (furto cc),761.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://151-115-111-112.cprapid.com/de/kasse.php?...,2025-11-21 08:59:08,S,s,Dpd - spedizioni/logistica - (furto cc),762.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://polizia.webflow.io/,2025-11-21 08:59:31,S,s,Polizioa Di Stato - istituzione -,763.png,GOVERNMENT,ACCOUNT THEFT
http://w3lpciz3d5eiqzu.qgjmqh.com,2025-11-21 08:59:32,S,s,Polizioa Di Stato - istituzione -,764.png,GOVERNMENT,ACCOUNT THEFT
https://polizia.webflow.io,2025-11-21 08:59:31,S,s,Polizioa Di Stato - istituzione -,765.png,GOVERNMENT,ACCOUNT THEFT
https://poliziadistato-eec9c0.webflow.io,2025-11-21 08:59:31,S,s,Polizioa Di Stato - istituzione -,766.png,GOVERNMENT,ACCOUNT THEFT
https://151-115-111-112.cprapid.com/de/kasse.php?...,2025-11-21 08:59:33,S,s,Dpd - spedione/logistica - (furto account per login),767.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://netflixcostumersupport.1wp.site/ca_/api/app/index.php?view=mai...,2025-11-21 08:59:42,S,s,netflix - intrattenumento - (furto account per login er furto cc),768.png,ENTERTAINMENT,BANKING DATA THEFT
http://srv243712.hoster-test.ru/VPpPSwkSBpQ/index.html,2025-11-21 08:59:45,S,s,Università Degli Studi Di Padova – istruzione – (furto account per login),769.png,EDUCATION,ACCOUNT THEFT
https://docs.google.com/drawings/d/1qrSgi--wAG6qoRIt7afwUhrjfJ9kwD26WY...,2025-11-21 08:59:45,S,s,Università Degli Studi Di Padova – istruzione – (furto account per login),770.png,EDUCATION,ACCOUNT THEFT
https://aressardegna.weebly.com,2025-11-24 12:33:25,S,s,ARESSardegna – istituzionale – (furto account per login),771.png,REGIONAL HEALTH AUTHORITY,ACCOUNT THEFT
https://aslsassari.weebly.com,2025-11-24 12:33:25,S,s,Asl Sassari – istituzione – (furto account per login),772.png,REGIONAL HEALTH AUTHORITY,ACCOUNT THEFT
https://aslnuoro.weebly.com/,2025-11-24 12:33:26,S,s,Asl Nuoro – istituzionale – (furto account per login ),773.png,REGIONAL HEALTH AUTHORITY,ACCOUNT THEFT
https://163-5-109-125.cprapid.com/ch/,2025-11-26 09:23:07,S,s,dpd - spedije/logistica - (furto dati della carta di credito),774.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://163-5-109-125.cprapid.com/ch/update.php,2025-11-26 09:23:12,S,s,dpd - spedije/logistica - (furto dati della carta di credito),775.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://163-5-109-126.cprapid.com/ch/,2025-11-26 09:23:13,S,s,dpd - spedije/logistica - (furto dati della carta di credito),776.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://arbhostsys832.blob.core.windows.net/d32f34g/index.html...,2025-11-26 09:23:19,S,s,webmail Aruba - servizi di posta elettronica - (furto account per login),777.png,EMAIL SERVICES,ACCOUNT THEFT
https://92a2d4d0-14e5-4abd-ac16-054138276e0f-00-1d206ycs28hb3.kirk.replit.dev/ofc/,2025-11-26 09:23:24,S,s,dhl - spedione/logistica - ( furto dati carta di credito),778.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://securitysupport-e2fkgjcegdgdcxhy.canadacentral-01.azurewebsites.net/il/index.php,2025-11-26 09:23:52,S,s,Poste italiane – tecnlogie – (furto account per login e furto dati carta di credito),779.png,BANKING/FINANCE,BANKING DATA THEFT
https://securitysupport-e2fkgjcegdgdcxhy.canadacentral-01.azurewebsites.net/il/step2.php,2025-11-26 09:23:52,S,s,Poste italiane – tecnlogie – (furto account per login e furto dati carta di credito),780.png,BANKING/FINANCE,BANKING DATA THEFT
https://163-5-109-126.cprapid.com/ch/update.php?cxu0xcfmn3lnxgzlnne4,2025-11-26 09:23:52,S,s,Dpd - spedizioni/logistica - (furto cc),781.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://arbhostsys832.blob.core.windows.net/d32f34g/webm.html...,2025-11-26 09:23:53,S,s,webmail Aruba - servizi di posta elettronica - (furto account per login),782.png,EMAIL SERVICES,BANKING DATA THEFT
https://itarbahost93.blob.core.windows.net/jh45g/webm.html,2025-11-26 09:23:53,S,s,webmail Aruba - servizi di posta elettronica - (furto account per login),783.png,EMAIL SERVICES,BANKING DATA THEFT
https://163-5-109-126.cprapid.com/ch,2025-11-26 09:23:55,S,s,dpd - spedije/logistica - (furto dati della carta di credito),784.png,EMAIL SERVICES,BANKING DATA THEFT
https://163-5-109-125.cprapid.com/ch,2025-11-26 09:24:00,S,s,dpd - spedije/logistica - (furto dati della carta di credito),785.png,EMAIL SERVICES,BANKING DATA THEFT
https://163-5-109-128.cprapid.com/ch/update.php?7wxdyqidmn77udm1dluu...,2025-11-26 13:14:56,S,s,dpd - spedije/logistica - (furto dati della carta di credito),786.png,EMAIL SERVICES,BANKING DATA THEFT
https://east-app-370285b2.azurewebsites.net/,2025-11-27 09:10:39,S,s,Microsof account - servizi di posta elettronica - (furto account pr login),787.png,EMAIL SERVICES,ACCOUNT THEFT
https://east-app-370285b2.azurewebsites.net,2025-11-27 09:10:50,S,s,Microsof account - servizi di posta elettronica - (furto account pr login),788.png,EMAIL SERVICES,ACCOUNT THEFT
https://mail-supporto-tiscali.weebly.com,2025-12-01 07:03:49,S,s,Tiscali – servizio di posta elettronica – (furto account per login),789.png,EMAIL SERVICES,ACCOUNT THEFT
https://aruba-clienti.com/main/web.html,2025-12-01 07:19:22,S,s,Webmail Aruba – servizi di posta elettronica – ( furto account per login e furto denaro attraverso bonifico bancario),790.png,EMAIL SERVICES,ACCOUNT THEFT
https://163-5-109-126.cprapid.com/ch/update.php?cxu0xcfmn3lnxgzlnne4...,2025-12-01 07:20:13,S,s,Dpd - spedizioni/logistic - (furto dati e furto dati dsella carta di credito),791.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://194-164-61-191.cprapid.com/de/,2025-12-02 14:30:02,S,s,dpdp - sedizoni/logistica (furto dati carta di credito),792.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://cyamodamx.com/,2025-12-03 09:13:51,S,s,Sito non legittimo Cymodamx –abbigliamento – (furto dati e furto dati della carta di credito),793.png,BANKING/FINANCE,BANKING DATA THEFT
https://site-ek73bqm9t.godaddysites.com/,2025-12-03 09:14:02,S,s,Università Degli Studi Di Padova – isruzione – (furto account per login),794.png,EDUCATION,ACCOUNT THEFT
https://stellartrustglobal.net,2025-12-03 09:14:09,S,s,Stellar Trust Globa sito bancario non legittimo – bancario – (furto dati ),795.png,BANKING/FINANCE,BANKING DATA THEFT
https://www.stroomvolgen.docsecure.co.za/,2025-12-03 09:14:27,S,s,Dhl – spedizioni/logistica – (furto dati e furto dati carta di credito),796.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://rimborso-richiesta.icu/9dR4k/hM0B/692e2192d403c,2025-12-03 09:14:27,S,s,Presidenza Del Consiglio Dei Ministri – istituzione – (furto dei dati della carta di credito),797.png,GOVERNMENT,BANKING DATA THEFT
https://authvesrng.im/4/0fe4134f3eda0437faf2ae42811fb14ad7b8a01d9cb80314d5ae81c8bb68e22ddc231ad4acf4373f054414d572a9e4a8987c20819004c309238ff7d3abccdeb6/?ad=ee15cfc3396dab9c754400936f296148,2025-12-04 09:42:41,S,s,Agenzia Delle Entrate – Pubblica Amministrazione- (furto dati personali e furto dati carta di credito ),798.png,GOVERNMENT,BANKING DATA THEFT
https://didoron.com.ar/cdkm/markez/?20252025teamitalie...,2025-12-09 09:25:32,S,s,Banca Sella - bancario - (furto dei dati della carta di credito ),799.png,BANKING/FINANCE,BANKING DATA THEFT
https://get-now-helpsnet.com/captcha,2025-12-09 09:26:37,S,s,Netflix - intrattenimento - (furto dati personali e dati bancari),800.png,ENTERTAINMENT,BANKING DATA THEFT
https://ntflx-cuentas.com/captcha,2025-12-09 09:27:24,S,s,Netflix - intrattenimento - (furto dati personali e dati bancari),801.png,ENTERTAINMENT,BANKING DATA THEFT
https://climbwest.com.au/020/servicio.html,2025-12-09 17:06:17,S,s,Aruba - servizi di posta elettronica - (furto dati della carta di credito),802.png,EMAIL SERVICES,BANKING DATA THEFT
https://ufficiofatture.info/clienti/web.html,2025-12-10 08:57:48,S,s,Aruba - servizi di posta elettronica - (furto account per login),803.png,EMAIL SERVICES,ACCOUNT THEFT
https://mailcn.getmyjewelry.top:2443/CookieAuth.dll?GetLogon?curl=Z2Fowa&reason=0&formdir=1,2025-12-10 08:58:30,S,s,Outlook – servizi di posta elettronica – ( furto account per login),804.png,EMAIL SERVICES,ACCOUNT THEFT
https://164-90-137-1.cprapid.com/de/update.php?stn8a06nyqlh28e061dg...,2025-12-11 08:25:51,S,s,dpd - spwdizioni/logistica - (furto dati personali e dati bancari),805.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://www.hype-sella.com/,2025-12-11 08:26:41,S,s,Hype - bancario - (furto dati bancari),806.png,BANKING/FINANCE,BANKING DATA THEFT
https://aruba-ufficiofatture.info/clienti/web.html,2025-12-11 08:26:42,S,s,aruba - servizi di posta elettronica - (furto account per login),519.png,EMAIL SERVICES,ACCOUNT THEFT
https://arb9373h9f3hu383h3.blob.core.windows.net/man/webm.html...,2025-12-11 08:26:42,S,s,Aruba – servizi di posta elettronica – (furto account per login),808.png,EMAIL SERVICES,ACCOUNT THEFT
http://actlife.com/komkax/auth/index.php,2025-12-11 14:13:27,S,s,Banca Sella - bancario - (furto dati bancari),809.png,BANKING/FINANCE,BANKING DATA THEFT
https://bombolone.es/fonts/area/zone/?access,2025-12-11 14:13:39,S,s,banca sella - bancario - furto dati bancari),810.png,BANKING/FINANCE,BANKING DATA THEFT
